title,url
臺灣士林地方法院 110 年度 破 字第 11 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c11%2c20220104%2c3&ot=in
臺灣士林地方法院 110 年度 破 字第 16 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c16%2c20211230%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 11 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c11%2c20211230%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 15 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c15%2c20211229%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 30 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c30%2c20211228%2c3&ot=in
臺灣臺中地方法院 110 年度 破 字第 27 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c27%2c20211228%2c1&ot=in
臺灣彰化地方法院 110 年度 破 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CHDV%2c110%2c%e7%a0%b4%2c2%2c20211228%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 35 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c35%2c20211228%2c2&ot=in
臺灣臺北地方法院 110 年度 聲 字第 547 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e8%81%b2%2c547%2c20211227%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 13 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c13%2c20211227%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 13 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c13%2c20211224%2c2&ot=in
臺灣臺中地方法院 110 年度 破 字第 24 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c24%2c20211223%2c1&ot=in
臺灣桃園地方法院 110 年度 破 字第 11 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c110%2c%e7%a0%b4%2c11%2c20211223%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 11 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c11%2c20211222%2c2&ot=in
臺灣士林地方法院 110 年度 破 字第 14 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c14%2c20211221%2c3&ot=in
臺灣臺北地方法院 110 年度 聲 字第 609 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e8%81%b2%2c609%2c20211220%2c1&ot=in
福建金門地方法院 110 年度 破 字第 3 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KMDV%2c110%2c%e7%a0%b4%2c3%2c20211220%2c1&ot=in
臺灣高等法院 110 年度 破抗 字第 36 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c110%2c%e7%a0%b4%e6%8a%97%2c36%2c20211217%2c1&ot=in
臺灣新北地方法院 110 年度 破 字第 20 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c110%2c%e7%a0%b4%2c20%2c20211215%2c2&ot=in
臺灣桃園地方法院 110 年度 破 字第 12 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c110%2c%e7%a0%b4%2c12%2c20211215%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 29 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c29%2c20211214%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 28 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c28%2c20211214%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 17 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c17%2c20211212%2c3&ot=in
臺灣臺北地方法院 110 年度 破 字第 30 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c30%2c20211210%2c2&ot=in
臺灣臺中地方法院 110 年度 破 字第 26 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c26%2c20211209%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 26 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c26%2c20211208%2c3&ot=in
臺灣新竹地方法院 110 年度 破 字第 5 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c110%2c%e7%a0%b4%2c5%2c20211208%2c2&ot=in
臺灣士林地方法院 110 年度 破 字第 29 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c29%2c20211207%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 17 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c17%2c20211203%2c2&ot=in
臺灣屏東地方法院 110 年度 破 字第 6 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PTDV%2c110%2c%e7%a0%b4%2c6%2c20211202%2c1&ot=in
臺灣彰化地方法院 110 年度 破 字第 3 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CHDV%2c110%2c%e7%a0%b4%2c3%2c20211201%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 14 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c14%2c20211130%2c2&ot=in
臺灣新竹地方法院 110 年度 破 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c110%2c%e7%a0%b4%2c2%2c20211130%2c2&ot=in
臺灣桃園地方法院 110 年度 破 字第 8 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c110%2c%e7%a0%b4%2c8%2c20211129%2c1&ot=in
臺灣新北地方法院 110 年度 破 字第 20 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c110%2c%e7%a0%b4%2c20%2c20211123%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 32 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c32%2c20211119%2c2&ot=in
臺灣新北地方法院 110 年度 破 字第 21 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c110%2c%e7%a0%b4%2c21%2c20211118%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 4 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c4%2c20211118%2c3&ot=in
臺灣雲林地方法院 110 年度 破 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=ULDV%2c110%2c%e7%a0%b4%2c2%2c20211118%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 37 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c37%2c20211116%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 31 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c31%2c20211115%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 33 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c33%2c20211115%2c1&ot=in
臺灣臺東地方法院 110 年度 破 字第 1 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TTDV%2c110%2c%e7%a0%b4%2c1%2c20211115%2c1&ot=in
臺灣臺南地方法院 110 年度 司 字第 21 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c110%2c%e5%8f%b8%2c21%2c20211111%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 26 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c26%2c20211110%2c2&ot=in
臺灣臺中地方法院 110 年度 破 字第 21 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c21%2c20211109%2c1&ot=in
臺灣基隆地方法院 110 年度 破 字第 4 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KLDV%2c110%2c%e7%a0%b4%2c4%2c20211104%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 36 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c36%2c20211029%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 4 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c4%2c20211029%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 35 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c35%2c20211022%2c1&ot=in
臺灣新北地方法院 110 年度 司促 字第 32652 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c110%2c%e5%8f%b8%e4%bf%83%2c32652%2c20211021%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 32 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c32%2c20211021%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 20 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c20%2c20211021%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 26 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c26%2c20211020%2c1&ot=in
臺灣士林地方法院 110 年度 聲 字第 155 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e8%81%b2%2c155%2c20211019%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 34 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c34%2c20211019%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 15 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c15%2c20211019%2c2&ot=in
臺灣高雄地方法院 110 年度 破 字第 8 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c110%2c%e7%a0%b4%2c8%2c20211018%2c1&ot=in
臺灣新竹地方法院 110 年度 破 字第 4 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SCDV%2c110%2c%e7%a0%b4%2c4%2c20211015%2c3&ot=in
臺灣士林地方法院 110 年度 破 字第 19 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c19%2c20211007%2c2&ot=in
臺灣士林地方法院 110 年度 破 字第 14 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c14%2c20211006%2c1&ot=in
臺灣新北地方法院 110 年度 司促 字第 31015 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c110%2c%e5%8f%b8%e4%bf%83%2c31015%2c20211005%2c1&ot=in
臺灣高雄地方法院 110 年度 破 字第 7 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c110%2c%e7%a0%b4%2c7%2c20211004%2c1&ot=in
臺灣高雄地方法院 110 年度 破 字第 10 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c110%2c%e7%a0%b4%2c10%2c20211001%2c1&ot=in
臺灣高等法院 110 年度 破抗 字第 35 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c110%2c%e7%a0%b4%e6%8a%97%2c35%2c20210930%2c1&ot=in
臺灣高等法院 110 年度 破抗 字第 30 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c110%2c%e7%a0%b4%e6%8a%97%2c30%2c20210930%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 26 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c26%2c20210930%2c2&ot=in
臺灣桃園地方法院 110 年度 破 字第 9 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c110%2c%e7%a0%b4%2c9%2c20210930%2c2&ot=in
臺灣士林地方法院 110 年度 破 字第 24 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c24%2c20210929%2c1&ot=in
臺灣臺北地方法院 110 年度 訴 字第 5015 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e8%a8%b4%2c5015%2c20210929%2c1&ot=in
臺灣嘉義地方法院 110 年度 破 字第 1 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=CYDV%2c110%2c%e7%a0%b4%2c1%2c20210928%2c2&ot=in
臺灣臺中地方法院 110 年度 破 字第 14 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c14%2c20210924%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 28 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c28%2c20210922%2c1&ot=in
臺灣高雄地方法院 110 年度 破 字第 6 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c110%2c%e7%a0%b4%2c6%2c20210922%2c1&ot=in
臺灣宜蘭地方法院 110 年度 破 字第 1 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=ILDV%2c110%2c%e7%a0%b4%2c1%2c20210917%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 27 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c27%2c20210917%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 25 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c25%2c20210915%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 26 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c26%2c20210915%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 19 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c19%2c20210915%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 1 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c1%2c20210913%2c2&ot=in
臺灣桃園地方法院 110 年度 訴 字第 766 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c110%2c%e8%a8%b4%2c766%2c20210913%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 23 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c23%2c20210910%2c3&ot=in
臺灣桃園地方法院 110 年度 破 字第 5 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c110%2c%e7%a0%b4%2c5%2c20210909%2c1&ot=in
臺灣基隆地方法院 110 年度 破 字第 3 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KLDV%2c110%2c%e7%a0%b4%2c3%2c20210908%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 24 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c24%2c20210908%2c2&ot=in
臺灣桃園地方法院 110 年度 破 字第 10 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c110%2c%e7%a0%b4%2c10%2c20210908%2c1&ot=in
臺灣苗栗地方法院 110 年度 破 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=MLDV%2c110%2c%e7%a0%b4%2c2%2c20210906%2c1&ot=in
臺灣臺南地方法院 110 年度 破 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNDV%2c110%2c%e7%a0%b4%2c2%2c20210906%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 22 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c22%2c20210906%2c1&ot=in
臺灣花蓮地方法院 110 年度 破 字第 3 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=HLDV%2c110%2c%e7%a0%b4%2c3%2c20210903%2c2&ot=in
臺灣士林地方法院 110 年度 破 字第 15 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c15%2c20210902%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 11 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c11%2c20210902%2c1&ot=in
臺灣新北地方法院 110 年度 破 字第 12 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c110%2c%e7%a0%b4%2c12%2c20210831%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 18 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c18%2c20210831%2c2&ot=in
臺灣士林地方法院 110 年度 破 字第 17 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c17%2c20210831%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 12 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c12%2c20210831%2c2&ot=in
臺灣臺北地方法院 110 年度 破更一 字第 1 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%e6%9b%b4%e4%b8%80%2c1%2c20210831%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 10 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c10%2c20210831%2c1&ot=in
臺灣桃園地方法院 110 年度 破 字第 9 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c110%2c%e7%a0%b4%2c9%2c20210830%2c1&ot=in
臺灣桃園地方法院 110 年度 破 字第 7 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDV%2c110%2c%e7%a0%b4%2c7%2c20210830%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 16 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c16%2c20210830%2c2&ot=in
臺灣士林地方法院 110 年度 破 字第 7 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c7%2c20210830%2c2&ot=in
臺灣高等法院 110 年度 破抗 字第 28 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c110%2c%e7%a0%b4%e6%8a%97%2c28%2c20210826%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 17 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c17%2c20210825%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 15 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c15%2c20210825%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 23 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c23%2c20210823%2c2&ot=in
臺灣高等法院 110 年度 破抗 字第 25 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c110%2c%e7%a0%b4%e6%8a%97%2c25%2c20210820%2c1&ot=in
臺灣新北地方法院 110 年度 破 字第 5 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c110%2c%e7%a0%b4%2c5%2c20210820%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 25 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c25%2c20210819%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 17 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c17%2c20210818%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 8 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c8%2c20210817%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 24 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c24%2c20210811%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 12 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c12%2c20210809%2c1&ot=in
臺灣屏東地方法院 110 年度 破 字第 1 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PTDV%2c110%2c%e7%a0%b4%2c1%2c20210809%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 14 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c14%2c20210806%2c1&ot=in
臺灣花蓮地方法院 110 年度 破 字第 3 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=HLDV%2c110%2c%e7%a0%b4%2c3%2c20210805%2c1&ot=in
臺灣高等法院 臺南分院 110 年度 破抗 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TNHV%2c110%2c%e7%a0%b4%e6%8a%97%2c2%2c20210804%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 23 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c23%2c20210729%2c1&ot=in
臺灣基隆地方法院 110 年度 重訴 字第 17 號民事判決,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KLDV%2c110%2c%e9%87%8d%e8%a8%b4%2c17%2c20210728%2c1&ot=in
臺灣高等法院 110 年度 破抗 字第 27 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHV%2c110%2c%e7%a0%b4%e6%8a%97%2c27%2c20210727%2c1&ot=in
臺灣高等法院 臺中分院 110 年度 破抗 字第 3 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCHV%2c110%2c%e7%a0%b4%e6%8a%97%2c3%2c20210726%2c1&ot=in
臺灣士林地方法院 110 年度 破 字第 1 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=SLDV%2c110%2c%e7%a0%b4%2c1%2c20210726%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 13 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c13%2c20210723%2c1&ot=in
臺灣新北地方法院 110 年度 破 字第 13 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=PCDV%2c110%2c%e7%a0%b4%2c13%2c20210722%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 20 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c20%2c20210721%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 19 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c19%2c20210713%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 12 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c12%2c20210712%2c2&ot=in
臺灣臺北地方法院 110 年度 破 字第 15 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c15%2c20210706%2c1&ot=in
臺灣高雄地方法院 110 年度 破 字第 2 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=KSDV%2c110%2c%e7%a0%b4%2c2%2c20210705%2c1&ot=in
臺灣臺北地方法院 110 年度 破 字第 20 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPDV%2c110%2c%e7%a0%b4%2c20%2c20210702%2c1&ot=in
臺灣臺中地方法院 110 年度 破 字第 11 號民事裁定,https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TCDV%2c110%2c%e7%a0%b4%2c11%2c20210701%2c1&ot=in
